midi_file_path,artist_name,song_title,sentiment,keywords,spotify_metadata,topics,prompt
"archive-new\Amos,_Tori\Smells_Like_Teen_Spirit.mid","Amos, Tori",Smells Like Teen Spirit,-0.29340277777777773,"['entertain us yes', 'entertain us hello', 'entertain us', 'entertain us', 'little group', 'less dangerous', 'less dangerous', 'feel stupid', 'feel stupid', 'feel blessed']","{'energy': 0.263, 'acousticness': 0.93, 'danceability': 0.251, 'instrumentalness': 0.00172, 'liveness': 0.0954, 'speechiness': 0.0327, 'loudness': -12.538, 'tempo': 177.21, 'time_signature': 4, 'valence': 0.199, 'genre': ['dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter'], 'popularity': 51}",little one day fire every,"Amos, Tori's song 'Smells Like Teen Spirit' has a negative tone and includes themes like entertain us yes, entertain us hello, entertain us and belongs to genres such as dark pop, ectofolk with a tempo of around 177.21 BPM. The lyrics often reflect topics such as little one day fire every"
"archive-new\Amos,_Tori\Spark.mid","Amos, Tori",Spark,-0.07456896551724138,"['many fates turn around', 'many fates turn around', 'keep baby alive', 'ice cream assassin', 'could hold back', 'swing low', 'swing low', 'sweet chariot', 'really mean', 'really mean']","{'energy': 0.738, 'acousticness': 0.0797, 'danceability': 0.351, 'instrumentalness': 5.21e-05, 'liveness': 0.0829, 'speechiness': 0.038, 'loudness': -4.309, 'tempo': 138.025, 'time_signature': 3, 'valence': 0.475, 'genre': ['dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter'], 'popularity': 42}",love like know say wanna,"Amos, Tori's song 'Spark' has a negative tone and includes themes like many fates turn around, many fates turn around, keep baby alive and belongs to genres such as dark pop, ectofolk with a tempo of around 138.025 BPM. The lyrics often reflect topics such as love like know say wanna"
"archive-new\Amos,_Tori\The_Wrong_Band.mid","Amos, Tori",The Wrong Band,0.09730983302411873,"['wrong band heidi says', 'wrong band senator', 'wrong band ginger', 'new prosecutor soon', 'sweet fat man', 'something believing instead', 'something believing instead', 'something believing', 'something believing', 'one man']","{'energy': 0.151, 'acousticness': 0.95, 'danceability': 0.385, 'instrumentalness': 7.63e-06, 'liveness': 0.14, 'speechiness': 0.059, 'loudness': -16.524, 'tempo': 181.86, 'time_signature': 3, 'valence': 0.595, 'genre': ['dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter'], 'popularity': 27}",love like know say wanna,"Amos, Tori's song 'The Wrong Band' has a positive tone and includes themes like wrong band heidi says, wrong band senator, wrong band ginger and belongs to genres such as dark pop, ectofolk with a tempo of around 181.86 BPM. The lyrics often reflect topics such as love like know say wanna"
"archive-new\Amos,_Tori\Winter.mid","Amos, Tori",Winter,0.18328598484848488,"['drifts get deeper sleeping beauty trips', 'winter melts flowers competing', 'sun years go', 'ah hmm4embed hair', 'boys get discovered', 'still waiting withering', 'white horses', 'white horses', 'white horses', 'white horses']","{'energy': 0.277, 'acousticness': 0.901, 'danceability': 0.395, 'instrumentalness': 2.66e-06, 'liveness': 0.105, 'speechiness': 0.0298, 'loudness': -10.472, 'tempo': 79.32, 'time_signature': 4, 'valence': 0.226, 'genre': ['dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter'], 'popularity': 48}",love like know say wanna,"Amos, Tori's song 'Winter' has a positive tone and includes themes like drifts get deeper sleeping beauty trips, winter melts flowers competing, sun years go and belongs to genres such as dark pop, ectofolk with a tempo of around 79.32 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Amy_Grant\Baby_Baby.1.mid,Amy Grant,Baby Baby.1,0.445,"['muscle man could sever', 'baby go walking', 'ever since', 'ever since', 'deepest ocean', 'bluest sky', 'never stop', 'motion baby', 'motion baby', 'minute baby']","{'energy': 0.848, 'acousticness': 0.00431, 'danceability': 0.643, 'instrumentalness': 0.0159, 'liveness': 0.0666, 'speechiness': 0.103, 'loudness': -5.646, 'tempo': 196.627, 'time_signature': 4, 'valence': 0.515, 'genre': ['christian music'], 'popularity': 7}",love like know say wanna,"Amy Grant's song 'Baby Baby.1' has a positive tone and includes themes like muscle man could sever, baby go walking, ever since and belongs to genres such as christian music with a tempo of around 196.627 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Amy_Grant\Baby_Baby.2.mid,Amy Grant,Baby Baby.2,0.445,"['muscle man could sever', 'baby go walking', 'ever since', 'ever since', 'deepest ocean', 'bluest sky', 'never stop', 'motion baby', 'motion baby', 'minute baby']","{'energy': 0.904, 'acousticness': 0.449, 'danceability': 0.699, 'instrumentalness': 0.00052, 'liveness': 0.0375, 'speechiness': 0.0264, 'loudness': -4.419, 'tempo': 97.861, 'time_signature': 4, 'valence': 0.886, 'genre': ['christian music'], 'popularity': 16}",love like know say wanna,"Amy Grant's song 'Baby Baby.2' has a positive tone and includes themes like muscle man could sever, baby go walking, ever since and belongs to genres such as christian music with a tempo of around 97.861 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Amy_Grant\Baby_Baby.mid,Amy Grant,Baby Baby,0.445,"['muscle man could sever', 'baby go walking', 'ever since', 'ever since', 'deepest ocean', 'bluest sky', 'never stop', 'motion baby', 'motion baby', 'minute baby']","{'energy': 0.901, 'acousticness': 0.426, 'danceability': 0.702, 'instrumentalness': 0.00153, 'liveness': 0.0368, 'speechiness': 0.0264, 'loudness': -4.45, 'tempo': 97.862, 'time_signature': 4, 'valence': 0.919, 'genre': ['christian music'], 'popularity': 56}",love like know say wanna,"Amy Grant's song 'Baby Baby' has a positive tone and includes themes like muscle man could sever, baby go walking, ever since and belongs to genres such as christian music with a tempo of around 97.862 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Amy_Grant\Big_Yellow_Taxi.mid,Amy Grant,Big Yellow Taxi,-0.007142857142857141,"['em hey farmer farmer put away', 'bees please late last night', 'big yellow taxi carried', 'swinging hot spot', 'screen door slam', 'tree museum', 'pink hotel', 'people twenty', 'paved paradise', 'paved paradise']","{'energy': 0.832, 'acousticness': 0.388, 'danceability': 0.547, 'instrumentalness': 0, 'liveness': 0.109, 'speechiness': 0.0419, 'loudness': -3.071, 'tempo': 82.071, 'time_signature': 4, 'valence': 0.887, 'genre': ['christian music'], 'popularity': 36}",go time know world night,"Amy Grant's song 'Big Yellow Taxi' has a negative tone and includes themes like em hey farmer farmer put away, bees please late last night, big yellow taxi carried and belongs to genres such as christian music with a tempo of around 82.071 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Amy_Grant\Doubly_Good_to_You.mid,Amy Grant,Doubly Good to You,0.42864583333333334,"['wind blows softly', 'might also like', 'cathedral bells peal', 'moon rising gently', 'gave love freely', 'sunset lingers', 'honest wage', 'hard day', 'got jesus', 'doubly good']","{'energy': 0.324, 'acousticness': 0.426, 'danceability': 0.482, 'instrumentalness': 0, 'liveness': 0.136, 'speechiness': 0.0291, 'loudness': -11.121, 'tempo': 134.218, 'time_signature': 4, 'valence': 0.237, 'genre': ['christian music'], 'popularity': 26}",love like know say wanna,"Amy Grant's song 'Doubly Good to You' has a positive tone and includes themes like wind blows softly, might also like, cathedral bells peal and belongs to genres such as christian music with a tempo of around 134.218 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Amy_Grant\El_Shaddai.mid,Amy Grant,El Shaddai,0.21809523809523812,"['elyon na adonai age', 'elyon na adonai age', 'elyon na adonai age', 'elyon na adonai age', 'erkahmka na adonai', 'erkahmka na adonai', 'erkahmka na adonai', 'erkahmka na adonai', 'word contained', 'really sees']","{'energy': 0.276, 'acousticness': 0.577, 'danceability': 0.379, 'instrumentalness': 0, 'liveness': 0.0842, 'speechiness': 0.0318, 'loudness': -9.951, 'tempo': 123.792, 'time_signature': 4, 'valence': 0.231, 'genre': ['christian music'], 'popularity': 48}",love like know say wanna,"Amy Grant's song 'El Shaddai' has a positive tone and includes themes like elyon na adonai age, elyon na adonai age, elyon na adonai age and belongs to genres such as christian music with a tempo of around 123.792 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Amy_Grant\Everywhere_I_Go.mid,Amy Grant,Everywhere I Go,0.0,[],"{'energy': 0.759, 'acousticness': 0.0909, 'danceability': 0.645, 'instrumentalness': 1.44e-06, 'liveness': 0.114, 'speechiness': 0.0299, 'loudness': -5.798, 'tempo': 80.247, 'time_signature': 4, 'valence': 0.772, 'genre': ['christian music'], 'popularity': 27}",love like know say wanna,Amy Grant's song 'Everywhere I Go' has a neutral tone and belongs to genres such as christian music with a tempo of around 80.247 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\Amy_Grant\Every_Heartbeat.mid,Amy Grant,Every Heartbeat,0.1702020202020202,"['ah every hour every day every heartbeat bears', 'stay every hour every day every heartbeat bears', 'red blood runs true blue every heartbeat belongs', 'every hour every day every heartbeat bears', 'yeah every heartbeat oh every heartbeat belongs', 'red blood runs true blue', 'red blood runs true blue', 'true every heartbeat belongs', 'true every heartbeat belongs', 'boy meets girl moving']","{'energy': 0.89, 'acousticness': 0.288, 'danceability': 0.648, 'instrumentalness': 0, 'liveness': 0.119, 'speechiness': 0.0429, 'loudness': -3.834, 'tempo': 126.956, 'time_signature': 4, 'valence': 0.808, 'genre': ['christian music'], 'popularity': 42}",go time know world night,"Amy Grant's song 'Every Heartbeat' has a positive tone and includes themes like ah every hour every day every heartbeat bears, stay every hour every day every heartbeat bears, red blood runs true blue every heartbeat belongs and belongs to genres such as christian music with a tempo of around 126.956 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Amy_Grant\Heirlooms.mid,Amy Grant,Heirlooms,0.0,[],"{'energy': 0.206, 'acousticness': 0.764, 'danceability': 0.273, 'instrumentalness': 0, 'liveness': 0.14, 'speechiness': 0.0299, 'loudness': -9.348, 'tempo': 173.546, 'time_signature': 3, 'valence': 0.128, 'genre': ['christian music'], 'popularity': 43}",love like know say wanna,Amy Grant's song 'Heirlooms' has a neutral tone and belongs to genres such as christian music with a tempo of around 173.546 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\Amy_Grant\I_Will_Remember_You.mid,Amy Grant,I Will Remember You,0.1824074074074074,"['never could learn goodbye true love', 'laugh hearing sweet echoes', 'tender given time though', 'walking one day', 'strong one word', 'street far away', 'many years come', 'remember youembed later', 'say goodbye', 'ember later']","{'energy': 0.173, 'acousticness': 0.937, 'danceability': 0.473, 'instrumentalness': 7.7e-05, 'liveness': 0.118, 'speechiness': 0.0264, 'loudness': -9.853, 'tempo': 83.372, 'time_signature': 3, 'valence': 0.286, 'genre': ['christian music'], 'popularity': 41}",go time know world night,"Amy Grant's song 'I Will Remember You' has a positive tone and includes themes like never could learn goodbye true love, laugh hearing sweet echoes, tender given time though and belongs to genres such as christian music with a tempo of around 83.372 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Amy_Grant\Stay_for_Awhile.mid,Amy Grant,Stay for Awhile,0.0,[],"{'energy': 0.811, 'acousticness': 0.0764, 'danceability': 0.614, 'instrumentalness': 0.00924, 'liveness': 0.365, 'speechiness': 0.0369, 'loudness': -6.35, 'tempo': 128.038, 'time_signature': 4, 'valence': 0.619, 'genre': ['christian music'], 'popularity': 12}",love like know say wanna,Amy Grant's song 'Stay for Awhile' has a neutral tone and belongs to genres such as christian music with a tempo of around 128.038 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\Amy_Grant\Stay_for_a_While.mid,Amy Grant,Stay for a While,0.0,[],"{'energy': 0.712, 'acousticness': 0.0429, 'danceability': 0.744, 'instrumentalness': 0.000409, 'liveness': 0.268, 'speechiness': 0.0263, 'loudness': -6.294, 'tempo': 117.3, 'time_signature': 4, 'valence': 0.615, 'genre': ['christian music'], 'popularity': 27}",love like know say wanna,Amy Grant's song 'Stay for a While' has a neutral tone and belongs to genres such as christian music with a tempo of around 117.3 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\Amy_Grant\Thats_What_Love_Is_For.mid,Amy Grant,Thats What Love Is For,0.3093253968253968,"['mean dark sides best unseen', 'senses give us strength', 'senses give us strength', 'senses give us strength', 'ledges give us strength', 'defenses bring us back', 'defenses bring us back', 'defenses bring us back', 'edges talk us', 'inside getting stronger']","{'energy': 0.699, 'acousticness': 0.258, 'danceability': 0.544, 'instrumentalness': 0, 'liveness': 0.144, 'speechiness': 0.0341, 'loudness': -4.148, 'tempo': 141.844, 'time_signature': 4, 'valence': 0.293, 'genre': ['christian music'], 'popularity': 47}",love like know say wanna,"Amy Grant's song 'Thats What Love Is For' has a positive tone and includes themes like mean dark sides best unseen, senses give us strength, senses give us strength and belongs to genres such as christian music with a tempo of around 141.844 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Anastacia\Cowboys_Kisses.mid,Anastacia,Cowboys Kisses,-0.08684640522875818,"['never throw away every road still leads', 'go away gotta find', 'little white lies', 'baggy blue jeans', 'come around damn', 'come around damn', 'come around damn', 'come around damn', 'kisses gotta find', 'kisses gotta find']","{'energy': 0.771, 'acousticness': 0.0553, 'danceability': 0.437, 'instrumentalness': 0, 'liveness': 0.0893, 'speechiness': 0.0364, 'loudness': -3.686, 'tempo': 151.721, 'time_signature': 4, 'valence': 0.531, 'genre': [], 'popularity': 27}",love like know say wanna,"Anastacia's song 'Cowboys Kisses' has a negative tone and includes themes like never throw away every road still leads, go away gotta find, little white lies with a tempo of around 151.721 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Anastacia\I_Ask_of_You.mid,Anastacia,I Ask of You,0.0,[],"{'energy': 0.278, 'acousticness': 0.0686, 'danceability': 0.534, 'instrumentalness': 0, 'liveness': 0.142, 'speechiness': 0.0271, 'loudness': -10.23, 'tempo': 107.113, 'time_signature': 4, 'valence': 0.04, 'genre': [], 'popularity': 18}",love like know say wanna,Anastacia's song 'I Ask of You' has a neutral tone with a tempo of around 107.113 BPM. The lyrics often reflect topics such as love like know say wanna
